payment_id,college_id,company_id,amount,payment_date,payment_type,status
461,20.0,,25000.0,2023-10-27,Subscription,Success
462,31.0,,50000.0,2026-04-16,Subscription,Success
463,28.0,491.0,19360.0,2026-04-18,Placement Fee,Success
464,,246.0,47709.15,2025-01-06,Premium Listing,Success
465,55.0,,150000.0,2025-03-17,Subscription,Success
466,,609.0,38928.44,2025-11-08,Job-Posting Fee,Success
467,93.0,693.0,106080.0,2026-03-13,Placement Fee,Success
468,50.0,,150000.0,2026-05-16,Subscription,Success
469,65.0,177.0,100240.0,2024-07-19,Placement Fee,Failed
470,,408.0,42465.19,2026-06-12,Job-Posting Fee,Success
471,,205.0,28252.9,2025-01-10,Job-Posting Fee,Success
472,14.0,,50000.0,2025-12-12,Subscription,Success
473,,804.0,41639.04,2025-04-13,Premium Listing,Pending
474,80.0,95.0,26000.0,2025-10-24,Placement Fee,Failed
475,4.0,43.0,45920.0,2025-02-26,Placement Fee,Success
476,30.0,622.0,36000.0,2025-09-16,Placement Fee,Success
477,,670.0,55092.94,2025-10-18,Premium Listing,Failed
478,27.0,,25000.0,2023-07-20,Subscription,Success
479,69.0,607.0,33600.0,2024-01-17,Placement Fee,Success
480,,856.0,53875.15,2024-07-01,Premium Listing,Success
481,97.0,,150000.0,2024-04-10,Subscription,Success
482,,276.0,43393.76,2025-02-25,Premium Listing,Success
483,36.0,896.0,94240.0,2024-04-17,Placement Fee,Success
484,64.0,578.0,60640.0,2025-12-12,Placement Fee,Pending
485,85.0,526.0,49440.0,2026-06-30,Placement Fee,Success
486,,14.0,9672.32,2024-11-08,Job-Posting Fee,Success
487,,710.0,9814.73,2026-05-23,Job-Posting Fee,Success
488,49.0,28.0,20800.0,2024-10-19,Placement Fee,Success
489,28.0,,150000.0,2024-12-27,Subscription,Success
490,,954.0,61640.04,2024-10-09,Job-Posting Fee,Success
491,77.0,,100000.0,2025-05-28,Subscription,Success
492,1.0,,100000.0,2023-11-24,Subscription,Success
493,,167.0,57648.41,2025-04-06,Job-Posting Fee,Pending
494,,116.0,42416.89,2023-09-22,Job-Posting Fee,Success
495,12.0,,150000.0,2024-02-02,Subscription,Refunded
496,42.0,173.0,66880.0,2024-04-01,Placement Fee,Success
497,13.0,497.0,39280.0,2026-04-05,Placement Fee,Pending
498,85.0,,50000.0,2026-01-22,Subscription,Success
499,,731.0,51749.22,2024-03-30,Job-Posting Fee,Success
500,,746.0,56689.56,2026-06-02,Job-Posting Fee,Success
501,,115.0,12243.01,2024-06-05,Job-Posting Fee,Success
502,43.0,255.0,35680.0,2024-05-05,Placement Fee,Success
503,,945.0,68910.98,2024-05-28,Premium Listing,Success
504,26.0,,25000.0,2025-05-24,Subscription,Success
505,39.0,476.0,37760.0,2025-12-07,Placement Fee,Success
506,,875.0,40268.64,2024-05-25,Job-Posting Fee,Success
507,79.0,884.0,27280.0,2025-05-08,Placement Fee,Success
508,72.0,,50000.0,2024-10-03,Subscription,Success
509,26.0,,25000.0,2025-05-24,Subscription,Success
510,,40.0,55337.86,2026-03-13,Premium Listing,Success
511,40.0,776.0,50800.0,2026-06-30,Placement Fee,Success
512,18.0,,25000.0,2024-11-30,Subscription,Success
513,,830.0,62478.37,2024-06-10,Job-Posting Fee,Success
514,26.0,,25000.0,2025-01-25,Subscription,Success
515,41.0,378.0,29360.0,2024-11-07,Placement Fee,Success
516,43.0,809.0,22880.0,2025-06-11,Placement Fee,Success
517,,66.0,30333.41,2023-12-21,Premium Listing,Success
518,,632.0,58461.92,2025-10-25,Premium Listing,Success
519,91.0,844.0,61200.0,2023-11-13,Placement Fee,Success
520,,173.0,18939.12,2023-11-03,Premium Listing,Success
521,,902.0,47183.82,2025-02-04,Premium Listing,Success
522,,772.0,46893.74,2024-08-24,Job-Posting Fee,Success
523,,174.0,16561.48,2026-01-20,Job-Posting Fee,Success
524,,158.0,26102.46,2023-08-24,Job-Posting Fee,Success
525,73.0,,100000.0,2025-03-03,Subscription,Failed
526,78.0,,150000.0,2024-05-28,Subscription,Success
527,,968.0,61545.08,2024-08-11,Job-Posting Fee,Success
528,17.0,471.0,30640.0,2025-09-16,Placement Fee,Success
529,,239.0,45339.69,2023-06-25,Job-Posting Fee,Success
530,52.0,898.0,51360.0,2023-12-09,Placement Fee,Success
531,6.0,,25000.0,2024-07-13,Subscription,Success
532,9.0,185.0,32800.0,2026-04-03,Placement Fee,Success
533,,350.0,12876.29,2025-10-09,Job-Posting Fee,Success
534,75.0,269.0,48960.0,2025-07-10,Placement Fee,Success
535,26.0,470.0,83840.0,2024-08-10,Placement Fee,Success
536,,398.0,62515.45,2024-02-13,Job-Posting Fee,Success
537,,413.0,9298.5,2024-09-18,Job-Posting Fee,Success
538,84.0,987.0,53920.0,2024-01-23,Placement Fee,Success
539,59.0,,150000.0,2023-12-24,Subscription,Success
540,,287.0,9302.29,2024-10-07,Premium Listing,Success
541,41.0,328.0,75360.0,2025-06-16,Placement Fee,Success
542,13.0,,50000.0,2023-09-05,Subscription,Success
543,,676.0,74564.7,2025-01-18,Premium Listing,Pending
544,47.0,,25000.0,2026-05-12,Subscription,Failed
545,,728.0,42726.0,2025-01-23,Job-Posting Fee,Success
546,23.0,293.0,33280.0,2023-10-15,Placement Fee,Pending
547,65.0,,25000.0,2026-05-11,Subscription,Refunded
548,61.0,385.0,81280.0,2025-08-05,Placement Fee,Success
549,95.0,146.0,32480.0,2025-12-27,Placement Fee,Success
550,48.0,66.0,66480.0,2026-06-12,Placement Fee,Success
551,,962.0,43291.05,2024-04-04,Job-Posting Fee,Failed
552,,639.0,22174.62,2024-03-19,Premium Listing,Success
553,85.0,236.0,45920.0,2024-11-23,Placement Fee,Success
554,95.0,,100000.0,2023-12-01,Subscription,Success
555,87.0,515.0,60000.0,2025-12-05,Placement Fee,Success
556,69.0,838.0,18960.0,2025-07-04,Placement Fee,Success
557,8.0,,150000.0,2025-11-28,Subscription,Success
558,,106.0,44935.05,2024-03-06,Premium Listing,Success
559,6.0,,100000.0,2025-02-24,Subscription,Success
560,33.0,,150000.0,2025-11-08,Subscription,Success
561,,826.0,14204.67,2026-04-09,Premium Listing,Success
562,,587.0,53388.8,2026-05-08,Premium Listing,Success
563,,359.0,30602.89,2025-02-22,Job-Posting Fee,Success
564,34.0,136.0,49040.0,2023-09-03,Placement Fee,Success
565,,385.0,10860.91,2026-03-01,Job-Posting Fee,Success
566,57.0,902.0,36640.0,2025-02-19,Placement Fee,Refunded
567,12.0,,100000.0,2024-06-15,Subscription,Success
568,,92.0,27227.64,2025-08-30,Premium Listing,Success
569,32.0,,50000.0,2023-08-13,Subscription,Success
570,,411.0,13744.76,2026-05-28,Premium Listing,Failed
571,29.0,156.0,54880.0,2023-11-10,Placement Fee,Pending
572,,875.0,46926.14,2024-06-05,Premium Listing,Success
573,90.0,,100000.0,2023-08-30,Subscription,Failed
574,,909.0,6546.92,2024-01-03,Premium Listing,Success
575,,267.0,34491.65,2024-06-21,Premium Listing,Success
576,,20.0,29486.84,2025-11-21,Premium Listing,Success
577,,913.0,44970.0,2023-09-27,Job-Posting Fee,Success
578,,947.0,53767.94,2024-04-27,Job-Posting Fee,Refunded
579,7.0,195.0,62560.0,2026-06-26,Placement Fee,Refunded
580,,267.0,62913.75,2025-12-10,Premium Listing,Success
581,15.0,,50000.0,2026-06-12,Subscription,Success
582,,184.0,7387.17,2025-03-25,Premium Listing,Success
583,,679.0,67235.43,2025-11-06,Job-Posting Fee,Failed
584,84.0,,150000.0,2024-01-20,Subscription,Failed
585,,962.0,35942.8,2023-10-03,Job-Posting Fee,Refunded
586,82.0,,25000.0,2024-05-22,Subscription,Success
587,,215.0,7175.28,2025-10-22,Job-Posting Fee,Success
588,,613.0,62092.35,2025-04-13,Premium Listing,Failed
589,,297.0,20641.24,2025-11-30,Job-Posting Fee,Success
590,91.0,,150000.0,2024-04-04,Subscription,Success
591,2.0,,150000.0,2023-08-06,Subscription,Success
592,85.0,,150000.0,2025-01-06,Subscription,Success
593,,505.0,31135.2,2026-05-07,Job-Posting Fee,Success
594,80.0,434.0,22400.0,2025-05-03,Placement Fee,Success
595,,595.0,37532.24,2026-06-14,Premium Listing,Success
596,84.0,,25000.0,2026-03-18,Subscription,Success
597,,646.0,73376.11,2023-07-11,Premium Listing,Success
598,,667.0,58764.35,2024-07-12,Job-Posting Fee,Success
599,84.0,,100000.0,2024-01-20,Subscription,Success
600,,377.0,20834.47,2026-02-09,Job-Posting Fee,Success
601,,552.0,24790.46,2025-12-31,Job-Posting Fee,Success
602,58.0,,50000.0,2024-01-10,Subscription,Failed
603,,369.0,16036.46,2025-01-18,Job-Posting Fee,Success
604,,147.0,27473.07,2023-11-23,Premium Listing,Success
605,28.0,,150000.0,2024-10-10,Subscription,Success
606,79.0,,150000.0,2025-05-02,Subscription,Success
607,,385.0,29791.21,2025-09-08,Premium Listing,Success
608,,769.0,59541.34,2023-09-30,Premium Listing,Success
609,46.0,627.0,34480.0,2024-02-13,Placement Fee,Success
610,89.0,93.0,63600.0,2025-06-06,Placement Fee,Success
611,79.0,607.0,62320.0,2024-03-18,Placement Fee,Success
612,45.0,,100000.0,2024-06-11,Subscription,Success
613,24.0,,25000.0,2024-02-10,Subscription,Success
614,51.0,,150000.0,2023-07-18,Subscription,Success
615,29.0,,150000.0,2026-05-01,Subscription,Success
616,11.0,,50000.0,2026-03-23,Subscription,Success
617,,816.0,40055.79,2026-01-01,Job-Posting Fee,Success
618,84.0,654.0,42640.0,2024-06-22,Placement Fee,Success
619,,81.0,27088.07,2025-09-27,Job-Posting Fee,Success
620,70.0,876.0,76480.0,2024-01-18,Placement Fee,Failed
621,80.0,,100000.0,2023-09-07,Subscription,Success
622,77.0,160.0,22000.0,2025-02-24,Placement Fee,Success
623,,829.0,56284.14,2024-01-08,Job-Posting Fee,Failed
624,,88.0,42772.43,2026-02-27,Job-Posting Fee,Success
625,,961.0,29520.23,2024-06-21,Premium Listing,Success
626,,397.0,32867.35,2025-02-20,Premium Listing,Success
627,,867.0,24651.43,2026-02-19,Premium Listing,Success
628,,45.0,10374.05,2025-08-02,Job-Posting Fee,Failed
629,4.0,358.0,36800.0,2025-11-12,Placement Fee,Success
630,33.0,824.0,32480.0,2026-01-07,Placement Fee,Success
631,,853.0,36888.56,2025-03-07,Premium Listing,Success
632,98.0,,150000.0,2025-02-01,Subscription,Success
633,42.0,,100000.0,2024-06-21,Subscription,Failed
634,1.0,73.0,38960.0,2024-01-02,Placement Fee,Success
635,3.0,,50000.0,2024-12-14,Subscription,Success
636,,680.0,12473.42,2023-09-23,Job-Posting Fee,Success
637,,606.0,68410.15,2025-04-10,Job-Posting Fee,Success
638,32.0,3.0,82720.0,2023-10-23,Placement Fee,Success
639,20.0,,100000.0,2025-07-24,Subscription,Success
640,,65.0,32458.56,2026-06-12,Job-Posting Fee,Success
641,32.0,,50000.0,2025-02-24,Subscription,Success
642,66.0,,25000.0,2024-08-07,Subscription,Success
643,,306.0,64506.06,2025-02-04,Job-Posting Fee,Failed
644,51.0,990.0,19680.0,2026-02-15,Placement Fee,Success
645,2.0,123.0,21360.0,2026-05-07,Placement Fee,Success
646,74.0,403.0,22480.0,2024-06-19,Placement Fee,Success
647,,720.0,9188.67,2026-01-17,Job-Posting Fee,Pending
648,72.0,,25000.0,2023-12-08,Subscription,Failed
649,46.0,,100000.0,2025-02-28,Subscription,Success
650,,861.0,61105.76,2024-01-29,Premium Listing,Success
651,,733.0,50723.65,2025-08-17,Premium Listing,Success
652,,23.0,5306.3,2024-04-15,Premium Listing,Success
653,16.0,89.0,66160.0,2026-06-19,Placement Fee,Success
654,,799.0,71653.18,2025-07-20,Job-Posting Fee,Success
655,,446.0,33629.47,2023-11-26,Job-Posting Fee,Refunded
656,,580.0,74510.59,2025-11-10,Premium Listing,Success
657,86.0,291.0,21360.0,2026-05-21,Placement Fee,Pending
658,51.0,,150000.0,2025-09-13,Subscription,Success
659,,657.0,72030.89,2025-01-02,Premium Listing,Success
660,4.0,208.0,48560.0,2024-05-21,Placement Fee,Success
661,,756.0,45165.91,2023-08-06,Premium Listing,Success
662,,741.0,51774.44,2023-07-18,Job-Posting Fee,Success
663,81.0,,100000.0,2025-05-05,Subscription,Pending
664,80.0,548.0,30160.0,2026-02-23,Placement Fee,Success
665,75.0,269.0,48960.0,2025-07-07,Placement Fee,Success
666,,378.0,15421.25,2024-08-19,Job-Posting Fee,Success
667,51.0,,25000.0,2024-07-18,Subscription,Success
668,17.0,,25000.0,2025-07-10,Subscription,Success
669,46.0,218.0,66400.0,2024-01-11,Placement Fee,Success
670,98.0,,100000.0,2024-10-23,Subscription,Success
671,,459.0,43290.86,2025-12-29,Premium Listing,Pending
672,37.0,,100000.0,2026-02-16,Subscription,Success
673,30.0,567.0,119200.0,2024-02-12,Placement Fee,Success
674,57.0,283.0,31360.0,2023-12-20,Placement Fee,Success
675,98.0,498.0,63440.0,2026-05-05,Placement Fee,Success
676,3.0,,100000.0,2023-08-29,Subscription,Success
677,71.0,655.0,27600.0,2025-04-07,Placement Fee,Success
678,94.0,,25000.0,2024-07-19,Subscription,Success
679,,909.0,68812.68,2023-06-13,Premium Listing,Refunded
680,14.0,,100000.0,2025-05-20,Subscription,Pending
681,2.0,,150000.0,2024-06-12,Subscription,Pending
682,28.0,667.0,74880.0,2024-05-21,Placement Fee,Success
683,,223.0,16608.74,2025-10-26,Job-Posting Fee,Pending
684,39.0,822.0,30720.0,2025-05-19,Placement Fee,Success
685,27.0,,150000.0,2024-10-28,Subscription,Failed
686,99.0,260.0,67680.0,2025-11-30,Placement Fee,Success
687,78.0,,150000.0,2025-12-08,Subscription,Success
688,38.0,,100000.0,2025-12-31,Subscription,Success
689,48.0,,150000.0,2025-04-24,Subscription,Success
690,48.0,,50000.0,2025-07-28,Subscription,Success
691,51.0,265.0,95680.0,2024-02-02,Placement Fee,Pending
692,,768.0,38017.84,2025-03-13,Job-Posting Fee,Success
693,25.0,836.0,32560.0,2024-10-01,Placement Fee,Failed
694,53.0,634.0,93440.0,2024-04-13,Placement Fee,Success
695,93.0,174.0,147680.0,2023-09-22,Placement Fee,Success
696,48.0,,150000.0,2024-11-03,Subscription,Success
697,31.0,563.0,32000.0,2024-11-04,Placement Fee,Refunded
698,,185.0,8911.42,2024-02-25,Premium Listing,Success
699,96.0,773.0,24400.0,2026-03-25,Placement Fee,Success
700,40.0,106.0,34720.0,2026-03-01,Placement Fee,Success
701,2.0,953.0,22400.0,2023-09-08,Placement Fee,Success
702,,486.0,48524.76,2025-06-21,Premium Listing,Success
703,64.0,,50000.0,2025-12-18,Subscription,Success
704,60.0,749.0,59680.0,2026-06-14,Placement Fee,Success
705,8.0,607.0,34480.0,2025-07-19,Placement Fee,Success
706,82.0,,50000.0,2024-02-28,Subscription,Success
707,34.0,,100000.0,2023-06-15,Subscription,Success
708,,548.0,43497.62,2024-03-02,Job-Posting Fee,Pending
709,68.0,463.0,38160.0,2025-12-19,Placement Fee,Success
710,,893.0,57841.28,2025-01-25,Job-Posting Fee,Success
711,84.0,601.0,52000.0,2024-05-26,Placement Fee,Success
712,,824.0,24625.99,2026-05-18,Premium Listing,Pending
713,66.0,745.0,19760.0,2024-07-29,Placement Fee,Success
714,78.0,,25000.0,2023-10-29,Subscription,Success
715,,830.0,56122.39,2023-08-15,Job-Posting Fee,Success
716,,617.0,65844.17,2024-09-15,Premium Listing,Success
717,,127.0,57726.66,2025-11-11,Job-Posting Fee,Pending
718,87.0,846.0,77280.0,2023-08-04,Placement Fee,Failed
719,1.0,41.0,90240.0,2023-10-17,Placement Fee,Success
720,75.0,630.0,31520.0,2024-07-17,Placement Fee,Success
721,62.0,,25000.0,2024-12-16,Subscription,Success
722,16.0,,50000.0,2026-03-08,Subscription,Pending
723,72.0,,25000.0,2023-08-05,Subscription,Failed
724,,182.0,5585.15,2023-08-29,Job-Posting Fee,Success
725,,676.0,58705.81,2024-12-27,Job-Posting Fee,Success
726,48.0,,150000.0,2025-10-03,Subscription,Success
727,67.0,,50000.0,2024-06-08,Subscription,Success
728,27.0,,50000.0,2024-12-11,Subscription,Success
729,69.0,204.0,44640.0,2026-05-07,Placement Fee,Refunded
730,93.0,,25000.0,2024-06-15,Subscription,Success
731,53.0,717.0,165200.0,2026-01-09,Placement Fee,Success
732,57.0,,150000.0,2026-03-29,Subscription,Success
733,53.0,,50000.0,2026-03-01,Subscription,Success
734,90.0,64.0,41280.0,2025-06-02,Placement Fee,Success
735,,85.0,62831.51,2024-06-19,Premium Listing,Success
736,79.0,765.0,22400.0,2025-07-11,Placement Fee,Success
737,,482.0,32665.35,2024-05-18,Job-Posting Fee,Success
738,44.0,343.0,56480.0,2024-08-09,Placement Fee,Success
739,,34.0,61443.96,2026-05-01,Job-Posting Fee,Success
740,93.0,693.0,106080.0,2026-03-24,Placement Fee,Success
741,,240.0,19814.34,2024-09-04,Premium Listing,Failed
742,,459.0,15569.19,2025-08-15,Premium Listing,Success
743,23.0,,100000.0,2023-12-31,Subscription,Success
744,,420.0,40743.31,2025-03-16,Job-Posting Fee,Success
745,,939.0,42858.31,2025-10-17,Job-Posting Fee,Pending
746,,308.0,5847.8,2025-12-30,Job-Posting Fee,Failed
747,,458.0,19641.8,2024-08-27,Premium Listing,Success
748,98.0,649.0,21440.0,2024-05-27,Placement Fee,Success
749,,806.0,71755.22,2026-03-14,Job-Posting Fee,Success
750,5.0,56.0,101680.0,2024-05-14,Placement Fee,Success
751,,928.0,31081.14,2023-12-26,Premium Listing,Success
752,77.0,917.0,44800.0,2026-01-08,Placement Fee,Success
753,,216.0,17890.32,2023-08-22,Job-Posting Fee,Success
754,,654.0,69721.28,2023-07-13,Job-Posting Fee,Success
755,84.0,,25000.0,2023-12-30,Subscription,Pending
756,63.0,248.0,25920.0,2025-02-07,Placement Fee,Refunded
757,87.0,,25000.0,2025-03-05,Subscription,Success
758,,287.0,59418.94,2025-08-20,Premium Listing,Success
759,,27.0,11500.75,2023-11-25,Job-Posting Fee,Failed
760,,338.0,35630.81,2024-04-28,Job-Posting Fee,Refunded
761,3.0,,25000.0,2026-05-19,Subscription,Success
762,90.0,932.0,39360.0,2026-06-30,Placement Fee,Success
763,,750.0,29661.34,2025-05-31,Premium Listing,Success
764,59.0,,50000.0,2025-03-31,Subscription,Success
765,,886.0,29805.11,2025-05-30,Premium Listing,Success
766,,502.0,8087.47,2023-10-10,Premium Listing,Success
767,,820.0,21712.99,2024-04-09,Job-Posting Fee,Pending
768,,625.0,59481.57,2024-01-03,Premium Listing,Success
769,5.0,570.0,37360.0,2023-12-31,Placement Fee,Success
770,32.0,,25000.0,2023-10-01,Subscription,Success
771,40.0,502.0,124240.0,2026-05-03,Placement Fee,Success
772,69.0,6.0,48160.0,2024-09-01,Placement Fee,Success
773,,121.0,19037.54,2023-12-24,Job-Posting Fee,Refunded
774,27.0,,100000.0,2025-11-24,Subscription,Success
775,,609.0,14978.78,2025-06-23,Job-Posting Fee,Success
776,85.0,453.0,42240.0,2025-11-28,Placement Fee,Success
777,,705.0,49210.67,2025-08-13,Job-Posting Fee,Success
778,46.0,,25000.0,2026-03-07,Subscription,Success
779,,19.0,21528.46,2025-11-24,Premium Listing,Pending
780,3.0,,150000.0,2026-03-06,Subscription,Success
781,73.0,,25000.0,2023-07-27,Subscription,Success
782,89.0,93.0,63600.0,2025-06-02,Placement Fee,Success
783,,352.0,16254.84,2024-04-29,Premium Listing,Pending
784,,39.0,66670.75,2023-09-24,Job-Posting Fee,Success
785,,992.0,53415.91,2024-02-26,Premium Listing,Success
786,95.0,559.0,26960.0,2024-09-20,Placement Fee,Success
787,,53.0,23007.46,2025-12-22,Premium Listing,Success
788,88.0,808.0,48800.0,2024-06-25,Placement Fee,Failed
789,57.0,388.0,94000.0,2024-08-08,Placement Fee,Success
790,12.0,118.0,61280.0,2023-10-12,Placement Fee,Success
791,,957.0,62230.67,2024-09-29,Job-Posting Fee,Success
792,87.0,822.0,47120.0,2024-05-31,Placement Fee,Success
793,28.0,674.0,45600.0,2026-01-10,Placement Fee,Refunded
794,100.0,,100000.0,2024-11-08,Subscription,Success
795,96.0,,150000.0,2026-02-19,Subscription,Success
796,94.0,,50000.0,2026-02-07,Subscription,Success
797,78.0,,25000.0,2026-06-05,Subscription,Success
798,14.0,631.0,150080.0,2026-03-13,Placement Fee,Pending
799,77.0,,50000.0,2023-06-15,Subscription,Refunded
800,35.0,,150000.0,2026-04-10,Subscription,Success
801,38.0,417.0,86160.0,2026-06-30,Placement Fee,Success
802,,709.0,17932.75,2025-05-01,Premium Listing,Success
803,,750.0,7009.34,2025-07-08,Job-Posting Fee,Success
804,21.0,662.0,56480.0,2025-08-26,Placement Fee,Success
805,,689.0,5741.04,2025-09-08,Premium Listing,Failed
806,,168.0,45438.13,2024-04-20,Job-Posting Fee,Success
807,76.0,,50000.0,2023-06-02,Subscription,Pending
808,56.0,,50000.0,2023-10-15,Subscription,Success
809,,64.0,5243.06,2023-08-08,Premium Listing,Success
810,,566.0,67364.62,2024-11-26,Job-Posting Fee,Success
811,40.0,,50000.0,2025-08-14,Subscription,Success
812,,426.0,10318.89,2025-07-25,Premium Listing,Success
813,69.0,,25000.0,2024-08-03,Subscription,Success
814,37.0,,25000.0,2025-12-30,Subscription,Success
815,,418.0,54774.14,2023-12-20,Job-Posting Fee,Pending
816,,29.0,67141.27,2025-07-08,Premium Listing,Failed
817,,226.0,61240.67,2025-07-06,Job-Posting Fee,Success
818,40.0,223.0,47760.0,2026-01-20,Placement Fee,Success
819,,277.0,46855.05,2025-02-16,Premium Listing,Success
820,22.0,,100000.0,2023-12-21,Subscription,Success
821,32.0,,25000.0,2025-09-08,Subscription,Failed
822,,466.0,50909.9,2024-02-04,Premium Listing,Success
823,,364.0,15418.11,2025-08-23,Premium Listing,Success
824,,647.0,48846.04,2026-03-25,Job-Posting Fee,Success
825,,847.0,18321.24,2025-01-30,Job-Posting Fee,Success
826,62.0,,150000.0,2023-11-27,Subscription,Success
827,78.0,,100000.0,2023-07-05,Subscription,Success
828,38.0,880.0,24160.0,2025-09-08,Placement Fee,Success
829,35.0,557.0,28960.0,2026-02-05,Placement Fee,Success
830,45.0,,150000.0,2026-06-01,Subscription,Success
831,79.0,96.0,132400.0,2024-12-27,Placement Fee,Refunded
832,,613.0,58391.02,2024-12-04,Job-Posting Fee,Success
833,99.0,,150000.0,2023-10-03,Subscription,Success
834,,622.0,66542.49,2023-10-04,Premium Listing,Success
835,9.0,,150000.0,2025-01-01,Subscription,Refunded
836,,877.0,53644.75,2026-03-20,Premium Listing,Failed
837,87.0,566.0,54080.0,2026-06-30,Placement Fee,Success
838,34.0,40.0,59200.0,2025-11-13,Placement Fee,Success
