placement_id,offer_id,student_id,college_id,company_id,joining_date,package_lpa,status
2008,1773,3782,59,501,2023-11-07,8.25,Joined
2009,2655,1449,89,355,2023-07-25,2.68,Joined
2010,2318,4133,51,265,2024-01-07,11.96,Deferred
2011,3698,1146,38,756,2025-11-20,5.52,Deferred
2012,3086,1755,76,531,2025-05-07,6.85,Dropped
2013,2371,2541,1,895,2026-06-30,4.4,Joined
2014,1711,4800,69,157,2025-05-06,12.8,Deferred
2015,167,2560,60,207,2024-05-03,6.84,Joined
2016,4010,1672,9,982,2024-07-30,2.71,Joined
2017,1354,3713,85,130,2025-05-16,4.88,Joined
2018,687,4823,44,545,2024-11-13,5.78,Joined
2019,3083,757,27,295,2025-03-06,11.68,Joined
2020,1388,2047,2,248,2026-06-28,5.09,Confirmed
2021,1643,1077,81,399,2023-12-10,5.15,Confirmed
2022,1930,2908,85,236,2024-11-10,5.74,Dropped
2023,817,2689,37,584,2024-08-22,12.19,Joined
2024,1068,4500,23,215,2023-12-30,3.78,Dropped
2025,27,1850,79,79,2025-09-10,6.65,Joined
2026,1433,3694,74,548,2025-09-16,8.42,Confirmed
2027,2004,922,75,243,2024-02-05,6.04,Confirmed
2028,3526,706,60,471,2023-11-24,8.74,Joined
2029,404,3519,69,98,2025-10-28,6.96,Confirmed
2030,3762,2542,33,893,2026-02-03,3.73,Confirmed
2031,592,534,30,240,2025-01-07,5.73,Confirmed
2032,1838,316,79,213,2024-06-29,7.75,Joined
2033,3035,2122,92,356,2024-06-09,4.04,Confirmed
2034,930,1107,57,887,2025-08-03,6.53,Confirmed
2035,49,2192,96,227,2025-12-20,4.7,Joined
2036,1858,385,75,251,2025-04-12,6.43,Dropped
2037,1002,4443,16,976,2025-12-31,8.51,Dropped
2038,1307,3934,81,857,2025-12-16,4.69,Deferred
2039,2646,4341,70,179,2025-09-30,7.66,Confirmed
2040,3726,669,14,557,2024-06-22,8.65,Confirmed
2041,305,4794,97,437,2024-07-06,8.11,Confirmed
2042,1356,1250,88,675,2025-09-30,8.88,Joined
2043,1598,4203,26,470,2024-07-16,10.48,Deferred
2044,3989,3455,62,309,2024-07-22,12.25,Joined
2045,2897,2354,42,901,2026-05-08,5.98,Joined
2046,462,422,87,435,2025-12-20,4.33,Deferred
2047,776,906,6,696,2025-08-17,3.12,Joined
2048,1911,44,86,679,2024-03-08,9.63,Confirmed
2049,2403,373,68,820,2025-11-25,7.62,Joined
2050,1492,4826,40,583,2024-09-10,8.06,Confirmed
2051,485,4287,94,409,2023-11-16,14.08,Confirmed
2052,213,3723,82,949,2025-10-16,4.43,Joined
2053,3347,2194,35,666,2025-07-25,3.88,Joined
2054,1519,362,45,778,2025-12-25,5.76,Confirmed
2055,1163,1666,60,305,2024-11-02,11.48,Joined
2056,1325,4908,90,191,2024-09-04,6.85,Joined
2057,3528,2865,18,681,2023-12-21,3.67,Deferred
2058,919,4636,100,181,2026-03-07,7.89,Joined
2059,1375,2809,37,447,2023-09-29,6.46,Confirmed
2060,3349,4419,74,552,2024-06-10,7.04,Confirmed
2061,3604,2491,17,467,2025-09-26,3.88,Deferred
2062,4124,1377,1,330,2024-04-14,3.72,Confirmed
2063,2607,1274,38,471,2024-03-04,2.96,Deferred
2064,4028,4714,69,485,2024-07-07,3.17,Joined
2065,1649,2485,41,663,2026-02-17,6.77,Joined
2066,2758,1159,87,822,2024-05-19,5.89,Joined
2067,37,1252,17,699,2024-05-22,3.92,Confirmed
2068,4017,726,14,631,2026-02-27,18.76,Joined
2069,4136,917,5,335,2026-05-09,5.63,Joined
2070,4223,2872,14,947,2025-01-17,11.72,Joined
2071,3297,3811,56,568,2024-02-28,2.98,Confirmed
2072,1203,3702,66,607,2024-02-02,7.53,Joined
2073,3840,1617,55,452,2023-09-07,8.12,Confirmed
2074,1290,4814,50,101,2025-01-11,12.66,Joined
2075,3590,3379,14,848,2023-11-16,4.1,Confirmed
2076,4264,2468,31,532,2025-12-16,11.3,Confirmed
2077,543,1877,75,622,2025-09-30,8.72,Deferred
2078,3592,721,47,467,2025-09-01,5.45,Joined
2079,3141,3441,35,316,2024-03-07,7.01,Deferred
2080,2983,2764,57,450,2024-09-25,5.88,Deferred
2081,1287,4057,63,232,2025-07-12,8.08,Joined
2082,3690,1485,39,822,2025-04-27,3.84,Joined
2083,4197,3162,6,913,2025-12-08,5.73,Joined
2084,1843,3786,74,493,2025-11-12,4.15,Joined
2085,2676,1372,61,990,2025-04-22,7.9,Joined
2086,1286,683,86,517,2023-09-07,8.78,Joined
2087,786,2013,38,754,2023-08-25,3.43,Joined
2088,2578,1392,73,586,2025-05-25,7.3,Deferred
2089,3477,3899,59,6,2024-10-10,6.49,Joined
2090,2289,1054,73,276,2025-03-31,2.86,Joined
2091,3027,3988,74,815,2025-05-01,7.09,Joined
2092,2495,4621,82,78,2026-03-19,4.14,Joined
2093,1977,1779,4,498,2026-02-02,6.21,Confirmed
2094,3324,1690,80,824,2025-06-04,10.15,Dropped
2095,1393,899,100,649,2024-07-05,2.99,Joined
2096,2667,4688,23,734,2023-11-23,2.58,Joined
2097,3215,3759,83,897,2026-05-14,4.42,Confirmed
2098,188,1797,44,183,2026-01-27,10.63,Joined
2099,2988,130,54,722,2025-11-01,4.06,Joined
2100,1870,466,8,607,2025-06-30,4.31,Deferred
2101,504,3450,34,830,2024-05-31,12.27,Dropped
2102,1139,1596,62,744,2023-09-24,10.94,Joined
2103,2280,3747,93,307,2025-11-14,6.99,Confirmed
2104,1351,1147,20,738,2025-02-19,2.79,Joined
2105,512,1802,52,316,2026-01-18,3.7,Confirmed
2106,489,1773,99,260,2025-11-04,8.46,Joined
2107,2936,3172,80,889,2026-01-21,18.39,Joined
2108,3643,122,58,340,2024-04-28,2.25,Joined
2109,986,4647,74,823,2025-12-08,5.33,Joined
2110,2942,3503,3,891,2024-02-16,2.38,Joined
2111,17,1085,28,529,2024-07-14,11.23,Confirmed
2112,3830,4003,57,581,2023-12-20,11.06,Confirmed
2113,2550,3073,8,402,2025-11-22,5.18,Joined
2114,1101,4098,88,822,2024-06-05,5.18,Joined
2115,3950,1067,29,741,2026-06-30,4.86,Joined
2116,144,1449,89,93,2025-05-25,7.95,Deferred
2117,191,1508,47,995,2024-09-29,8.07,Joined
2118,3627,4436,92,480,2026-05-31,8.43,Confirmed
2119,4164,783,16,454,2025-08-07,3.41,Confirmed
2120,2630,883,12,321,2024-12-21,12.96,Joined
2121,3428,523,21,48,2025-08-18,6.42,Deferred
2122,2672,4215,84,601,2024-05-04,6.5,Confirmed
2123,3070,4965,62,491,2026-04-06,2.76,Confirmed
2124,2590,2946,12,467,2025-09-01,3.79,Joined
2125,2304,1983,30,674,2025-11-29,5.21,Confirmed
2126,706,1782,4,208,2024-04-25,6.07,Joined
2127,2581,1425,4,936,2025-12-10,3.66,Confirmed
2128,1759,162,34,80,2024-12-27,8.57,Confirmed
2129,1306,3436,27,624,2024-10-27,15.13,Dropped
2130,1535,2123,53,627,2024-03-26,4.96,Joined
2131,582,2034,67,53,2024-08-12,5.88,Confirmed
2132,1270,3243,23,583,2025-07-23,5.19,Joined
2133,3145,622,64,715,2024-04-18,6.89,Joined
2134,658,4763,2,680,2024-09-12,2.36,Joined
2135,2819,1368,82,881,2024-02-21,3.61,Deferred
2136,3120,2783,62,19,2025-01-07,2.67,Joined
2137,2358,3433,11,468,2023-09-02,3.95,Joined
2138,3169,4340,2,409,2023-10-24,12.09,Joined
2139,2042,4447,3,80,2024-12-05,7.22,Confirmed
2140,1648,1305,14,657,2024-11-02,18.33,Joined
2141,2321,2120,86,542,2025-02-25,8.34,Joined
2142,3963,1004,80,548,2026-01-27,3.77,Confirmed
2143,2732,4643,1,806,2026-05-15,6.96,Joined
2144,1132,3887,51,281,2025-12-24,4.24,Joined
2145,2768,2789,89,896,2026-04-25,4.73,Joined
2146,4112,3690,44,972,2024-08-27,4.51,Joined
2147,1717,1762,7,656,2026-06-30,3.77,Confirmed
2148,3792,2906,59,633,2024-10-17,2.9,Joined
2149,4116,4124,34,118,2026-02-07,8.45,Joined
2150,1440,3540,25,836,2024-09-05,4.07,Deferred
2151,2617,3649,79,787,2026-05-31,9.24,Joined
2152,850,75,19,728,2024-10-31,6.7,Confirmed
2153,1825,2459,10,966,2024-08-12,6.24,Confirmed
2154,4131,3540,25,449,2023-09-23,12.16,Joined
2155,2966,468,1,376,2025-10-21,6.51,Joined
2156,3522,4785,78,33,2024-03-01,5.81,Deferred
2157,2468,4139,81,236,2026-06-13,6.96,Joined
2158,4236,806,35,283,2025-11-13,18.99,Dropped
2159,193,3461,20,497,2024-03-29,8.22,Joined
2160,115,4267,1,225,2024-11-24,4.19,Joined
2161,2845,2345,28,607,2024-01-09,8.07,Deferred
2162,1004,2310,60,449,2026-01-02,3.5,Confirmed
2163,1819,1163,32,869,2024-01-10,3.19,Confirmed
2164,2575,3120,67,217,2026-02-17,6.64,Deferred
2165,3290,900,24,538,2026-01-04,4.92,Joined
2166,4261,4975,37,163,2026-05-15,7.33,Joined
2167,1898,4149,85,31,2025-09-10,11.38,Joined
2168,2579,2796,19,488,2024-01-16,2.54,Joined
2169,1829,3620,100,672,2024-08-04,5.2,Joined
2170,4121,3141,81,683,2024-11-04,8.0,Joined
2171,4171,3774,50,615,2026-03-16,2.76,Confirmed
2172,528,2238,10,134,2025-01-10,12.55,Joined
2173,2639,601,95,146,2025-12-07,4.06,Joined
2174,470,15,39,497,2026-02-25,4.33,Joined
2175,3219,1288,95,119,2025-11-13,10.22,Joined
2176,3299,4928,6,533,2024-12-22,3.45,Deferred
2177,2227,2324,98,507,2025-06-07,6.45,Confirmed
2178,1533,2646,28,639,2024-11-03,4.41,Joined
2179,4043,3382,14,169,2026-06-30,4.85,Joined
2180,2690,2648,51,157,2025-02-15,4.64,Confirmed
2181,3238,4050,18,257,2024-05-05,11.4,Confirmed
2182,3611,3688,99,145,2025-07-09,5.65,Deferred
2183,1863,2467,33,750,2025-07-02,6.29,Confirmed
2184,454,271,78,403,2025-11-07,9.71,Joined
2185,2248,3695,63,586,2025-10-27,2.99,Deferred
2186,3506,1590,47,966,2024-08-22,5.73,Joined
2187,2854,1487,92,242,2023-08-24,4.46,Joined
2188,2331,1060,92,203,2025-07-10,5.71,Confirmed
2189,2688,2075,85,577,2026-03-28,10.17,Joined
2190,363,2026,29,947,2025-01-24,11.26,Joined
2191,3369,4192,54,31,2025-08-18,12.0,Joined
2192,2825,1744,18,912,2026-02-05,6.94,Deferred
2193,956,808,59,158,2026-03-01,6.23,Joined
2194,1244,3615,91,137,2026-03-28,5.75,Joined
2195,2808,2573,71,851,2026-01-07,6.97,Joined
2196,202,343,57,961,2023-07-30,3.18,Joined
2197,2650,4187,94,65,2024-06-11,9.81,Joined
2198,2542,1975,62,52,2023-09-12,4.53,Joined
2199,2177,2294,68,463,2025-12-15,4.77,Joined
2200,450,1836,59,564,2024-04-27,5.63,Confirmed
2201,909,521,68,781,2024-11-21,6.36,Deferred
2202,2967,2327,73,932,2024-02-14,5.67,Joined
2203,3326,3286,40,306,2024-04-04,11.59,Joined
2204,774,2035,25,908,2025-05-24,4.43,Confirmed
2205,3037,783,16,934,2025-05-25,17.06,Joined
2206,166,4485,54,535,2025-03-24,5.47,Joined
2207,729,2289,1,327,2024-04-14,6.1,Dropped
2208,318,2130,28,586,2023-09-03,2.28,Confirmed
2209,1003,604,78,888,2025-06-07,3.8,Joined
2210,3483,2944,53,531,2023-10-20,3.92,Dropped
2211,3679,3147,62,437,2026-05-05,5.97,Deferred
2212,1981,3812,90,588,2023-08-08,6.92,Joined
2213,3335,2518,88,23,2026-06-20,8.36,Joined
2214,2024,709,3,870,2026-06-30,4.17,Deferred
2215,3849,3183,82,380,2024-11-12,4.52,Confirmed
2216,1161,689,50,748,2024-11-19,4.64,Dropped
2217,271,1195,60,379,2025-08-19,7.5,Dropped
2218,2033,624,27,177,2023-11-29,4.2,Dropped
2219,1300,1403,80,808,2024-08-19,11.11,Dropped
2220,2798,2134,48,345,2024-08-17,5.08,Joined
2221,2265,4072,21,948,2024-03-12,8.06,Confirmed
2222,176,1964,41,825,2026-01-28,5.78,Joined
2223,895,3733,33,712,2025-06-04,8.37,Joined
2224,2596,307,44,198,2026-05-15,5.73,Joined
2225,7,895,99,840,2025-06-18,5.9,Joined
2226,111,2091,9,640,2026-06-02,9.97,Deferred
2227,2448,1831,76,603,2025-06-14,9.84,Confirmed
2228,640,3737,5,968,2024-08-06,2.85,Joined
2229,11,2568,12,729,2024-11-14,5.68,Joined
2230,1712,3221,81,410,2023-11-23,6.92,Joined
2231,1265,3369,85,645,2025-05-16,3.66,Joined
2232,323,2377,33,981,2025-06-07,6.08,Confirmed
2233,1462,3689,6,43,2025-04-26,5.43,Joined
2234,342,3994,81,419,2025-05-24,5.25,Joined
2235,3261,3652,73,79,2025-08-29,6.37,Deferred
2236,1591,3190,25,560,2026-05-02,6.2,Joined
2237,3601,1829,71,629,2023-09-12,6.71,Joined
2238,2115,1720,4,987,2025-10-16,11.75,Joined
2239,2229,3119,60,296,2024-10-31,6.81,Joined
2240,3976,4446,21,362,2025-10-05,5.26,Joined
2241,3451,241,68,555,2026-02-10,3.23,Deferred
2242,3647,2506,36,896,2024-03-26,11.78,Deferred
2243,2757,4297,54,583,2025-06-01,5.69,Joined
2244,3367,2855,74,510,2024-12-29,6.29,Deferred
2245,2738,3805,10,73,2026-04-02,6.78,Deferred
2246,2455,3187,62,148,2026-05-24,6.93,Joined
2247,1803,4337,22,809,2025-08-23,2.97,Confirmed
2248,2133,659,85,246,2025-04-03,9.95,Joined
2249,860,3036,35,535,2025-02-14,6.42,Joined
2250,3313,4325,83,31,2026-02-01,7.55,Deferred
2251,2074,2516,16,542,2023-10-08,7.53,Joined
2252,162,2130,28,179,2025-07-26,6.89,Deferred
2253,3243,3897,14,228,2023-12-04,3.45,Joined
2254,1605,28,40,648,2026-01-24,4.87,Joined
2255,3523,322,37,367,2024-11-28,10.17,Deferred
2256,328,4268,25,224,2024-08-15,11.1,Dropped
2257,100,208,2,68,2023-09-12,5.0,Joined
2258,3861,11,9,992,2025-07-30,7.56,Confirmed
2259,2868,4170,63,58,2025-06-16,18.15,Joined
2260,3045,3185,67,693,2026-02-26,8.05,Confirmed
2261,737,2404,49,321,2025-07-03,12.33,Joined
2262,187,4195,16,719,2024-10-13,3.97,Joined
2263,2962,430,61,27,2025-10-19,2.97,Joined
2264,1726,823,91,341,2026-01-17,7.1,Confirmed
2265,4218,2383,54,649,2024-04-10,3.06,Joined
2266,2740,4896,2,283,2025-12-19,18.3,Joined
2267,4080,2849,42,351,2024-02-29,18.5,Dropped
2268,3331,3895,80,26,2023-09-11,5.91,Joined
2269,2872,1407,78,388,2025-09-12,18.83,Joined
2270,665,194,75,520,2025-01-27,7.9,Confirmed
2271,2300,378,52,506,2026-06-20,7.71,Joined
2272,3812,485,26,792,2024-07-06,5.19,Confirmed
2273,3244,2322,5,937,2024-07-27,2.29,Dropped
2274,3443,3129,97,338,2026-05-30,5.41,Deferred
2275,2470,1282,55,711,2024-08-09,3.83,Joined
2276,1262,2642,48,531,2025-05-10,8.23,Joined
2277,2290,2622,32,387,2025-10-21,5.78,Joined
2278,1408,3221,81,663,2023-08-27,6.65,Confirmed
2279,1413,4913,83,316,2026-06-30,2.77,Confirmed
2280,1213,2391,65,891,2025-04-29,3.91,Joined
2281,1849,4363,27,253,2023-10-30,4.64,Joined
2282,3200,320,17,823,2025-12-02,6.37,Joined
2283,515,3864,51,874,2025-10-26,11.52,Deferred
2284,2945,2015,70,248,2023-11-21,7.37,Joined
2285,43,1296,38,216,2025-06-23,5.74,Dropped
2286,650,1644,2,749,2025-12-27,5.75,Confirmed
2287,720,3196,91,783,2026-06-08,7.71,Confirmed
2288,1007,1485,39,787,2024-01-02,3.54,Joined
2289,84,3956,68,236,2024-02-07,4.06,Deferred
2290,882,691,24,206,2024-04-01,14.9,Confirmed
2291,426,276,47,939,2026-05-10,5.28,Joined
2292,3723,3865,96,157,2026-05-05,9.49,Confirmed
2293,1758,2170,12,246,2024-05-30,8.04,Joined
2294,3759,3338,19,124,2026-02-19,10.07,Joined
2295,863,3792,20,209,2026-04-10,5.04,Joined
2296,2848,3161,3,22,2024-10-27,6.18,Deferred
2297,1764,1601,71,974,2026-06-09,6.93,Confirmed
2298,1444,455,6,561,2024-01-26,11.77,Dropped
2299,475,1249,54,4,2026-01-30,3.12,Joined
2300,75,4958,91,376,2024-01-15,4.69,Joined
2301,156,3855,30,594,2026-03-06,4.92,Confirmed
2302,1483,2970,22,512,2026-01-19,6.88,Joined
2303,3181,3685,17,961,2024-11-24,7.61,Dropped
2304,3142,701,21,870,2026-05-26,4.12,Joined
2305,1569,3671,78,836,2023-12-22,5.81,Joined
2306,4128,3690,44,32,2024-11-19,4.54,Confirmed
2307,3193,1108,49,377,2025-03-17,5.69,Joined
2308,2553,2877,69,414,2025-02-26,11.87,Confirmed
2309,2444,3132,21,260,2026-02-04,11.29,Confirmed
2310,1510,4951,83,981,2025-05-07,6.85,Joined
2311,2730,548,10,440,2025-04-19,4.96,Confirmed
2312,717,1869,22,169,2026-04-13,7.27,Joined
2313,3175,1211,73,652,2025-01-21,3.52,Joined
2314,1975,1852,34,989,2024-08-14,6.17,Confirmed
2315,3722,3475,50,795,2026-01-24,8.52,Joined
2316,836,1899,54,947,2024-08-11,7.05,Dropped
2317,2069,2890,16,367,2026-04-24,15.82,Confirmed
2318,3365,1209,32,351,2024-02-18,4.56,Confirmed
2319,92,1610,37,706,2023-12-02,10.43,Joined
2320,3924,2168,7,947,2026-02-16,9.35,Joined
2321,932,3436,27,986,2024-10-16,3.76,Joined
2322,140,4739,79,149,2024-05-27,2.64,Joined
2323,925,1621,58,868,2024-08-22,6.61,Joined
2324,2616,3615,91,322,2025-06-20,6.28,Joined
2325,398,3473,8,557,2024-07-22,9.68,Joined
2326,2398,3535,54,408,2024-12-19,4.33,Dropped
2327,508,402,82,314,2026-02-26,2.87,Joined
2328,1242,616,61,285,2026-03-12,5.15,Confirmed
2329,2677,4628,82,291,2026-03-09,2.85,Joined
2330,2762,1254,68,560,2025-12-11,10.14,Joined
2331,3312,4007,35,364,2023-10-07,6.23,Deferred
2332,1056,2555,46,461,2025-01-01,8.65,Joined
2333,2993,3531,44,939,2025-11-08,3.59,Deferred
2334,3741,587,87,600,2024-10-24,6.83,Dropped
2335,68,2149,17,744,2025-09-23,3.37,Joined
2336,3016,997,81,535,2025-01-14,3.19,Joined
2337,287,4552,14,866,2025-09-21,6.78,Joined
2338,2045,3614,62,712,2026-02-06,7.22,Joined
2339,2908,3532,48,858,2024-03-23,7.87,Joined
2340,102,4572,40,251,2025-05-04,6.54,Confirmed
2341,2601,2894,6,737,2023-10-19,4.19,Joined
2342,3405,2618,87,651,2023-09-17,8.92,Deferred
2343,3102,3337,3,243,2024-03-05,17.46,Confirmed
2344,201,3334,69,799,2025-03-29,3.04,Confirmed
2345,1106,4391,5,973,2025-06-28,8.7,Joined
2346,3025,770,61,764,2025-12-14,9.68,Confirmed
2347,2951,1471,33,250,2025-06-05,3.9,Deferred
2348,1054,2726,41,660,2026-03-09,6.7,Joined
2349,743,3278,91,438,2025-07-10,2.67,Confirmed
2350,1401,2739,2,69,2024-09-18,4.46,Joined
2351,3273,3407,45,925,2025-05-06,3.78,Joined
2352,236,2214,85,99,2023-12-16,3.89,Joined
2353,350,1851,17,583,2024-09-23,8.22,Joined
2354,1842,140,5,583,2024-01-10,12.74,Joined
2355,2793,1094,17,936,2026-01-14,5.42,Joined
2356,617,4021,27,225,2025-08-04,8.26,Confirmed
2357,1881,1022,29,256,2023-11-27,7.15,Joined
2358,2979,787,54,448,2023-10-15,12.07,Joined
2359,1839,4709,28,949,2025-08-01,4.14,Joined
2360,4172,3069,38,416,2024-01-30,6.33,Joined
2361,2985,772,30,71,2026-01-22,5.24,Joined
2362,599,2234,66,614,2025-04-08,13.09,Joined
2363,2940,4556,55,666,2025-08-30,3.87,Confirmed
2364,800,3526,12,774,2023-12-21,4.86,Joined
2365,3421,2459,10,449,2026-04-03,5.98,Confirmed
2366,3911,3363,25,573,2023-07-08,8.74,Deferred
2367,2571,4011,34,40,2025-10-26,7.4,Deferred
2368,1058,871,96,336,2023-10-06,5.93,Joined
2369,548,4737,27,164,2026-02-27,4.03,Joined
2370,331,3980,10,961,2023-10-18,6.08,Dropped
2371,3719,2265,36,567,2023-11-23,5.42,Joined
2372,2752,1591,14,814,2025-01-27,11.26,Joined
2373,379,1193,56,656,2025-06-16,4.44,Joined
2374,1071,4563,2,908,2024-10-31,11.3,Joined
2375,3006,671,89,586,2025-06-16,8.26,Confirmed
2376,606,1580,94,959,2024-07-19,7.45,Confirmed
2377,934,4592,79,147,2024-05-21,3.66,Deferred
2378,351,349,14,150,2024-05-15,9.13,Deferred
2379,3056,2056,54,343,2025-03-19,8.02,Confirmed
2380,2178,3389,40,972,2024-10-07,4.9,Confirmed
2381,2976,2569,73,193,2026-03-06,3.34,Joined
2382,2886,86,23,666,2026-05-25,7.78,Dropped
2383,3736,1240,57,70,2025-09-01,6.59,Joined
2384,3677,3756,96,888,2025-04-19,5.02,Deferred
2385,3909,1151,54,703,2025-09-20,8.75,Deferred
2386,619,3154,69,838,2025-06-15,2.37,Dropped
2387,2039,3162,6,868,2024-10-31,4.27,Joined
2388,993,315,10,379,2025-08-30,7.91,Dropped
2389,3433,2491,17,406,2025-09-24,8.53,Joined
2390,3730,435,34,366,2025-03-10,4.01,Deferred
2391,2836,4251,51,657,2024-12-09,17.7,Joined
2392,2632,3968,52,655,2025-03-30,6.39,Joined
2393,1604,3473,8,72,2025-11-19,3.89,Deferred
2394,124,3020,61,689,2025-03-17,7.51,Deferred
2395,3473,2382,62,837,2026-06-30,8.86,Joined
2396,2027,4712,33,354,2023-07-03,7.99,Joined
2397,2623,3947,36,168,2025-09-06,4.4,Confirmed
2398,2319,3398,23,160,2025-02-11,9.08,Deferred
2399,2772,432,24,573,2023-07-13,10.87,Joined
2400,656,2109,35,497,2026-03-19,5.21,Joined
2401,707,4805,1,94,2026-03-28,7.84,Confirmed
2402,565,1265,10,608,2023-09-07,5.21,Joined
2403,542,3009,1,989,2025-02-01,6.53,Deferred
2404,3488,4076,19,598,2023-12-26,3.19,Joined
2405,2987,613,82,388,2023-11-29,14.68,Dropped
2406,2272,4590,19,115,2026-01-25,7.37,Joined
2407,4097,4470,5,179,2026-06-30,13.47,Dropped
2408,955,4256,71,765,2023-12-24,8.86,Joined
2409,1702,4171,48,989,2024-12-03,4.63,Joined
2410,94,2375,78,256,2023-08-17,11.59,Dropped
2411,1170,2137,79,203,2025-07-31,5.73,Joined
2412,3926,1249,54,512,2026-02-07,7.04,Joined
2413,3546,1857,93,388,2024-07-19,6.9,Joined
2414,1737,2797,57,388,2024-07-14,11.75,Confirmed
2415,317,2005,23,197,2026-02-03,5.78,Dropped
2416,3046,3554,15,652,2025-04-05,7.78,Joined
2417,526,2968,87,273,2024-09-16,4.88,Deferred
2418,2532,1900,3,153,2026-05-15,6.1,Deferred
2419,3633,4517,86,320,2026-06-30,4.15,Confirmed
2420,4115,4426,73,180,2026-01-11,6.57,Confirmed
2421,3709,4683,74,643,2026-06-30,4.2,Joined
2422,3825,3240,21,716,2025-03-16,4.6,Confirmed
2423,16,4178,77,498,2026-04-11,8.19,Joined
2424,2692,4584,93,287,2023-12-03,13.82,Joined
2425,2555,1495,41,378,2024-10-23,3.67,Confirmed
2426,979,2808,7,950,2025-08-24,5.23,Joined
2427,357,3572,74,54,2023-11-05,4.91,Joined
2428,2244,384,78,349,2024-05-08,21.34,Joined
2429,550,4389,45,921,2026-01-09,7.39,Confirmed
2430,2189,582,34,540,2025-01-22,12.39,Deferred
2431,1272,4576,81,988,2025-11-09,3.76,Confirmed
2432,2820,1263,67,163,2026-04-22,5.94,Confirmed
2433,3441,4911,61,498,2026-03-01,6.32,Dropped
2434,1678,3180,36,837,2026-06-30,9.94,Confirmed
2435,2695,4724,14,594,2026-03-23,5.19,Confirmed
2436,1026,314,26,539,2026-04-05,4.54,Deferred
2437,65,4947,66,341,2024-07-26,5.96,Joined
2438,1192,665,50,546,2026-02-06,5.17,Joined
2439,741,4180,90,470,2023-12-05,3.02,Joined
2440,3595,4168,80,999,2025-02-07,4.0,Confirmed
2441,1897,4570,93,693,2026-02-22,13.26,Joined
2442,1570,1672,9,861,2024-04-29,13.41,Joined
2443,1415,3996,17,423,2023-11-10,7.65,Joined
2444,523,341,59,316,2026-03-18,3.89,Joined
2445,926,4304,32,758,2024-11-07,10.03,Confirmed
2446,506,858,65,947,2024-08-26,6.4,Joined
2447,1326,1729,50,245,2025-12-05,5.12,Joined
2448,1876,3499,49,319,2025-09-30,9.15,Dropped
2449,1423,3047,4,290,2024-06-21,8.57,Deferred
2450,646,3090,9,490,2026-03-09,5.09,Joined
2451,1933,4937,61,482,2024-01-27,4.42,Joined
2452,3739,1535,75,744,2023-10-02,10.89,Confirmed
2453,2144,4366,68,602,2025-11-21,6.51,Dropped
2454,1728,1990,70,424,2024-04-16,6.12,Joined
2455,2901,2713,79,290,2024-12-12,4.33,Joined
2456,2155,1761,41,768,2025-05-27,4.4,Deferred
2457,3701,408,40,797,2024-08-07,8.05,Joined
2458,1719,3633,95,607,2024-01-20,8.11,Joined
2459,2369,212,75,551,2025-06-13,6.15,Joined
2460,1724,749,15,374,2023-10-01,5.89,Dropped
2461,3970,666,82,558,2026-03-27,7.23,Joined
2462,118,1267,15,2,2025-08-25,6.39,Joined
2463,1609,2316,29,933,2024-07-22,6.02,Joined
2464,1126,3764,70,711,2024-09-24,3.58,Confirmed
2465,2576,4159,9,664,2024-06-16,8.47,Dropped
2466,3088,1238,52,671,2023-12-09,6.86,Joined
2467,3751,2817,59,532,2024-06-01,6.63,Dropped
2468,2917,1559,23,413,2024-05-13,8.86,Joined
2469,196,4977,48,623,2025-09-23,14.49,Joined
2470,1565,1647,58,925,2023-07-18,4.87,Deferred
2471,1284,4076,19,1,2024-05-24,3.96,Joined
2472,1278,666,82,106,2026-05-07,9.36,Joined
2473,1135,613,82,680,2024-11-17,4.41,Deferred
2474,2120,4778,41,368,2025-10-02,12.93,Joined
2475,1662,1953,54,885,2025-09-22,3.59,Joined
2476,691,747,8,711,2026-02-15,4.19,Joined
2477,4254,2630,15,910,2024-07-15,4.28,Joined
2478,3333,4679,48,988,2024-03-03,6.11,Confirmed
2479,2767,263,1,95,2024-02-12,8.41,Dropped
2480,3390,523,21,395,2023-08-14,7.73,Joined
2481,2712,2448,19,110,2024-02-23,5.29,Joined
2482,1912,4383,69,607,2023-12-19,4.2,Joined
2483,1233,1027,2,297,2026-02-02,5.17,Joined
2484,1140,1870,58,483,2025-10-15,11.9,Joined
2485,4192,3742,30,404,2025-03-20,4.19,Confirmed
2486,2344,1365,52,388,2025-09-06,18.79,Joined
2487,3683,1294,80,93,2024-05-05,12.35,Dropped
2488,3665,848,4,903,2025-08-28,4.9,Joined
2489,3597,4165,28,449,2023-10-10,14.04,Dropped
2490,906,680,99,32,2025-01-15,4.5,Joined
2491,245,4539,54,314,2026-01-30,2.6,Confirmed
2492,62,1709,69,184,2025-02-23,3.47,Confirmed
2493,4098,3089,71,736,2025-11-25,2.81,Deferred
2494,989,2695,6,419,2024-06-01,9.28,Joined
2495,136,3812,90,836,2026-01-12,6.2,Joined
2496,4239,4524,19,913,2026-02-18,2.66,Joined
2497,1651,4854,53,150,2024-04-23,8.35,Joined
2498,3542,2197,90,43,2025-01-05,9.26,Deferred
2499,3717,1569,35,888,2025-07-12,4.58,Dropped
2500,2540,4019,4,987,2024-04-09,5.38,Joined
2501,1583,1940,88,233,2025-04-17,3.63,Dropped
