job_id,company_id,title,department,package_lpa,job_type,posted_date,status
348,653,Graduate Trainee Engineer,Computer Science,6.75,Full-Time,2026-04-28,Closed
349,789,Associate Consultant,Information Technology,5.33,Full-Time,2025-01-21,Open
350,148,Cloud Engineer,Electrical Engineering,6.77,Full-Time,2026-03-14,Closed
351,796,Product Analyst,Civil Engineering,8.43,Full-Time,2025-10-27,Open
352,547,Software Engineer,Artificial Intelligence & ML,5.84,Full-Time,2024-08-13,Filled
353,659,Associate Consultant,Information Technology,3.37,Full-Time,2024-04-26,Open
354,1,ML Engineer,Business Administration,3.5,Internship + PPO,2026-03-26,Filled
355,362,ML Engineer,Artificial Intelligence & ML,7.32,Full-Time,2025-12-21,Open
356,176,ML Engineer,Data Science,2.5,Internship,2023-10-18,Closed
357,376,Data Scientist,Electrical Engineering,4.62,Internship,2023-12-24,Open
358,523,QA Engineer,Electronics & Communication,6.57,Full-Time,2026-04-02,Closed
359,871,Data Scientist,Mechanical Engineering,8.54,Internship + PPO,2024-09-17,Open
360,210,Associate Consultant,Information Technology,7.61,Internship,2025-02-21,Closed
361,194,Software Engineer,Civil Engineering,8.58,Internship,2024-01-30,Closed
362,756,QA Engineer,Business Administration,13.56,Internship + PPO,2025-04-10,Open
363,599,QA Engineer,Information Technology,2.5,Full-Time,2025-10-07,Open
364,988,Data Scientist,Electrical Engineering,3.94,Full-Time,2024-03-24,Open
365,155,Systems Engineer,Electronics & Communication,3.75,Full-Time,2026-02-02,Open
366,265,DevOps Engineer,Electronics & Communication,10.93,Full-Time,2023-10-15,Closed
367,50,Business Analyst,Artificial Intelligence & ML,3.87,Full-Time,2024-01-27,Open
368,665,Full Stack Developer,Electronics & Communication,6.83,Full-Time,2026-04-08,Filled
369,620,Product Analyst,Commerce,5.25,Full-Time,2024-11-10,Closed
370,715,Product Analyst,Data Science,4.04,Full-Time,2023-10-10,Filled
371,471,ML Engineer,Business Administration,6.98,Full-Time,2023-07-23,Closed
372,639,Data Analyst,Electrical Engineering,3.33,Full-Time,2025-01-19,Filled
373,919,Cloud Engineer,Electrical Engineering,6.21,Full-Time,2025-04-16,Open
374,63,QA Engineer,Mechanical Engineering,5.6,Full-Time,2024-06-30,Filled
375,686,Systems Engineer,Civil Engineering,24.27,Full-Time,2023-10-05,Open
376,229,QA Engineer,Data Science,6.97,Full-Time,2024-08-13,Filled
377,182,Data Analyst,Business Administration,5.01,Full-Time,2024-07-21,Open
378,186,Full Stack Developer,Commerce,7.64,Internship + PPO,2025-03-19,Filled
379,531,QA Engineer,Computer Science,12.85,Full-Time,2025-09-04,Filled
380,232,Graduate Trainee Engineer,Information Technology,8.25,Internship,2026-03-06,Open
381,572,Associate Consultant,Commerce,5.7,Internship + PPO,2025-11-08,Closed
382,110,Frontend Developer,Business Administration,4.51,Internship,2024-11-05,Closed
383,570,Frontend Developer,Civil Engineering,6.91,Internship + PPO,2023-12-13,Filled
384,875,Software Engineer,Computer Science,5.44,Internship,2023-06-05,Open
385,172,Software Engineer,Artificial Intelligence & ML,4.17,Full-Time,2024-12-08,Filled
386,180,Data Scientist,Computer Science,19.03,Internship,2025-06-26,Filled
387,93,Backend Developer,Information Technology,13.31,Full-Time,2024-04-01,Open
388,954,Systems Engineer,Data Science,7.47,Internship + PPO,2023-09-13,Filled
389,908,Associate Consultant,Computer Science,4.08,Internship,2025-03-01,Closed
390,385,Associate Consultant,Commerce,7.7,Internship + PPO,2025-11-27,Filled
391,244,Business Analyst,Commerce,2.82,Full-Time,2026-02-20,Filled
392,946,DevOps Engineer,Electronics & Communication,10.92,Full-Time,2025-09-19,Closed
393,745,Systems Engineer,Business Administration,2.5,Full-Time,2024-05-27,Closed
394,320,ML Engineer,Electrical Engineering,3.74,Internship,2026-03-27,Filled
395,432,Business Analyst,Artificial Intelligence & ML,4.92,Full-Time,2025-02-15,Closed
396,933,Systems Engineer,Civil Engineering,3.88,Full-Time,2024-07-27,Closed
397,179,Product Analyst,Artificial Intelligence & ML,3.56,Full-Time,2024-11-11,Closed
398,788,Cloud Engineer,Electrical Engineering,6.4,Full-Time,2024-04-01,Closed
399,769,Associate Consultant,Commerce,3.42,Full-Time,2024-01-22,Open
400,723,Systems Engineer,Mechanical Engineering,5.07,Internship + PPO,2026-02-08,Filled
401,706,Data Scientist,Electrical Engineering,5.35,Internship + PPO,2025-09-19,Filled
402,105,QA Engineer,Electrical Engineering,3.9,Full-Time,2024-12-16,Closed
403,981,Cloud Engineer,Artificial Intelligence & ML,7.44,Full-Time,2026-04-07,Open
404,281,ML Engineer,Artificial Intelligence & ML,10.75,Full-Time,2024-10-11,Closed
405,133,Cloud Engineer,Computer Science,5.65,Full-Time,2023-10-16,Closed
406,321,Backend Developer,Commerce,12.9,Full-Time,2025-03-22,Open
407,809,Full Stack Developer,Commerce,6.67,Full-Time,2024-03-19,Closed
408,836,Associate Consultant,Data Science,5.2,Internship,2023-09-21,Closed
409,685,QA Engineer,Information Technology,10.93,Full-Time,2026-03-11,Closed
410,659,Backend Developer,Data Science,3.99,Full-Time,2025-03-25,Closed
411,581,Associate Consultant,Information Technology,3.33,Full-Time,2023-06-05,Closed
412,896,Frontend Developer,Mechanical Engineering,5.15,Full-Time,2026-01-29,Filled
413,13,Frontend Developer,Computer Science,7.8,Internship,2023-07-12,Filled
414,709,Full Stack Developer,Data Science,9.48,Internship,2024-04-19,Closed
415,679,Software Engineer,Civil Engineering,5.87,Full-Time,2023-09-29,Open
416,808,Backend Developer,Information Technology,6.59,Full-Time,2024-02-03,Closed
417,902,ML Engineer,Data Science,5.19,Full-Time,2025-09-15,Filled
418,806,QA Engineer,Electrical Engineering,6.97,Internship,2026-03-09,Filled
419,219,QA Engineer,Computer Science,4.37,Full-Time,2024-03-29,Filled
420,892,Data Analyst,Electronics & Communication,4.94,Full-Time,2025-11-13,Open
421,316,Product Analyst,Artificial Intelligence & ML,3.47,Full-Time,2025-12-04,Closed
422,878,QA Engineer,Data Science,7.87,Full-Time,2023-12-28,Closed
423,563,Systems Engineer,Electrical Engineering,4.43,Internship + PPO,2024-08-10,Closed
424,506,Data Scientist,Civil Engineering,13.82,Internship,2023-06-19,Closed
425,937,Systems Engineer,Artificial Intelligence & ML,7.98,Internship,2024-05-31,Closed
426,588,Product Analyst,Commerce,2.55,Full-Time,2024-04-18,Open
427,970,Systems Engineer,Civil Engineering,4.36,Full-Time,2023-07-19,Open
428,454,DevOps Engineer,Business Administration,7.81,Full-Time,2024-08-05,Open
429,870,QA Engineer,Data Science,6.44,Full-Time,2023-12-24,Open
430,533,Data Scientist,Electronics & Communication,3.5,Full-Time,2026-01-01,Closed
431,818,Graduate Trainee Engineer,Artificial Intelligence & ML,3.69,Full-Time,2024-05-09,Open
432,48,Business Analyst,Electrical Engineering,4.85,Full-Time,2023-08-10,Filled
433,151,Backend Developer,Information Technology,3.5,Full-Time,2025-02-28,Open
434,396,ML Engineer,Mechanical Engineering,8.58,Full-Time,2025-08-20,Closed
435,349,Full Stack Developer,Business Administration,5.66,Full-Time,2023-10-15,Open
436,135,Data Scientist,Civil Engineering,5.73,Internship,2025-02-22,Closed
437,204,Business Analyst,Electrical Engineering,5.12,Full-Time,2026-02-13,Open
438,337,Software Engineer,Civil Engineering,4.93,Internship,2025-10-05,Open
439,703,Associate Consultant,Artificial Intelligence & ML,9.22,Full-Time,2025-07-26,Closed
440,33,Business Analyst,Computer Science,4.08,Full-Time,2026-04-15,Open
441,69,Data Scientist,Commerce,11.03,Internship,2024-07-23,Closed
442,879,Data Scientist,Information Technology,6.42,Internship + PPO,2023-07-14,Open
443,335,Systems Engineer,Electrical Engineering,12.96,Internship,2025-03-17,Filled
444,784,ML Engineer,Electronics & Communication,3.36,Full-Time,2023-08-07,Filled
445,171,Cloud Engineer,Information Technology,5.62,Internship + PPO,2025-08-13,Closed
446,589,Frontend Developer,Computer Science,3.89,Internship,2024-09-29,Closed
447,491,Backend Developer,Information Technology,2.5,Full-Time,2026-01-21,Filled
448,286,Business Analyst,Computer Science,3.98,Full-Time,2024-03-03,Filled
449,199,Data Scientist,Artificial Intelligence & ML,7.03,Full-Time,2025-11-01,Open
450,243,Data Scientist,Electrical Engineering,4.31,Full-Time,2025-11-08,Open
451,351,ML Engineer,Computer Science,5.9,Internship,2025-01-07,Closed
452,759,Backend Developer,Electronics & Communication,15.25,Full-Time,2025-03-26,Closed
453,523,Business Analyst,Information Technology,2.96,Internship + PPO,2024-12-20,Filled
454,756,Product Analyst,Civil Engineering,5.34,Internship,2025-09-21,Filled
455,891,Full Stack Developer,Mechanical Engineering,4.64,Internship,2024-08-27,Filled
456,429,DevOps Engineer,Data Science,4.36,Full-Time,2024-05-07,Filled
457,655,QA Engineer,Business Administration,3.39,Full-Time,2023-10-29,Filled
458,629,Full Stack Developer,Business Administration,6.74,Full-Time,2023-06-25,Closed
459,294,Backend Developer,Business Administration,2.5,Internship + PPO,2023-10-17,Filled
460,39,Full Stack Developer,Artificial Intelligence & ML,3.35,Full-Time,2023-08-05,Open
461,925,Business Analyst,Information Technology,4.29,Internship,2024-09-02,Filled
462,923,Data Scientist,Artificial Intelligence & ML,16.33,Full-Time,2024-08-31,Open
463,301,Frontend Developer,Electrical Engineering,3.82,Internship + PPO,2025-07-28,Filled
464,685,Graduate Trainee Engineer,Electrical Engineering,3.81,Full-Time,2025-04-11,Filled
465,796,Data Scientist,Information Technology,5.79,Full-Time,2024-02-29,Open
466,765,Data Analyst,Computer Science,3.4,Internship,2025-03-07,Closed
467,529,Software Engineer,Electrical Engineering,5.0,Full-Time,2025-11-19,Filled
468,793,QA Engineer,Computer Science,4.21,Internship,2025-06-18,Open
469,839,Business Analyst,Commerce,10.49,Full-Time,2025-06-15,Filled
470,425,Software Engineer,Business Administration,8.78,Full-Time,2025-07-04,Filled
471,623,DevOps Engineer,Artificial Intelligence & ML,12.64,Full-Time,2025-08-25,Open
472,505,Frontend Developer,Information Technology,8.86,Full-Time,2024-11-28,Filled
473,634,Associate Consultant,Mechanical Engineering,10.53,Full-Time,2024-02-15,Open
474,293,Cloud Engineer,Commerce,4.35,Full-Time,2025-05-04,Closed
475,769,ML Engineer,Electronics & Communication,3.66,Full-Time,2025-11-05,Closed
476,884,DevOps Engineer,Data Science,5.48,Internship,2025-03-13,Closed
477,744,Graduate Trainee Engineer,Data Science,6.67,Internship + PPO,2024-04-04,Closed
478,947,Full Stack Developer,Data Science,10.62,Full-Time,2024-10-17,Closed
479,397,Software Engineer,Data Science,4.72,Full-Time,2023-07-22,Closed
480,68,Full Stack Developer,Electrical Engineering,8.95,Full-Time,2024-06-18,Filled
481,892,Full Stack Developer,Information Technology,7.42,Internship,2023-10-07,Filled
482,785,Associate Consultant,Commerce,4.63,Internship,2026-02-13,Closed
483,224,Systems Engineer,Electrical Engineering,3.59,Full-Time,2025-12-01,Closed
484,218,Graduate Trainee Engineer,Commerce,7.88,Full-Time,2023-11-02,Filled
485,277,QA Engineer,Business Administration,10.43,Full-Time,2024-07-16,Filled
486,598,Product Analyst,Electrical Engineering,2.78,Internship,2024-10-25,Open
487,98,Data Analyst,Electronics & Communication,8.28,Full-Time,2024-08-20,Closed
488,181,Associate Consultant,Mechanical Engineering,3.74,Full-Time,2025-12-17,Filled
489,34,Associate Consultant,Civil Engineering,6.31,Internship,2024-11-29,Open
490,966,DevOps Engineer,Computer Science,3.37,Full-Time,2025-04-15,Filled
491,200,Product Analyst,Artificial Intelligence & ML,4.8,Full-Time,2023-10-14,Open
492,628,Systems Engineer,Electronics & Communication,14.61,Full-Time,2025-10-14,Open
493,53,Backend Developer,Civil Engineering,7.32,Internship + PPO,2024-01-16,Open
494,290,Associate Consultant,Information Technology,5.18,Full-Time,2025-10-01,Closed
495,971,Frontend Developer,Data Science,12.21,Internship,2025-08-21,Open
496,505,Full Stack Developer,Electronics & Communication,10.11,Full-Time,2023-11-05,Open
497,990,Associate Consultant,Electrical Engineering,2.5,Internship,2025-10-31,Filled
498,378,Business Analyst,Electronics & Communication,2.5,Internship,2024-10-21,Closed
499,258,Graduate Trainee Engineer,Civil Engineering,4.4,Full-Time,2024-02-17,Open
500,652,Software Engineer,Business Administration,8.73,Internship + PPO,2025-12-07,Open
501,269,Software Engineer,Information Technology,3.98,Full-Time,2023-12-12,Open
502,936,DevOps Engineer,Information Technology,4.29,Full-Time,2024-12-04,Open
503,968,Product Analyst,Artificial Intelligence & ML,3.14,Internship,2024-05-09,Filled
504,452,Product Analyst,Business Administration,4.95,Full-Time,2023-10-27,Filled
505,191,Software Engineer,Business Administration,3.44,Full-Time,2024-12-10,Filled
506,434,Backend Developer,Artificial Intelligence & ML,8.05,Internship + PPO,2024-10-27,Filled
507,203,DevOps Engineer,Information Technology,5.02,Internship,2025-02-08,Filled
508,118,Cloud Engineer,Data Science,3.53,Full-Time,2024-03-05,Filled
509,281,Data Analyst,Artificial Intelligence & ML,7.32,Internship,2026-04-21,Closed
510,835,Software Engineer,Computer Science,9.28,Internship,2024-10-24,Open
511,470,Full Stack Developer,Business Administration,5.05,Internship + PPO,2023-07-08,Open
512,438,Full Stack Developer,Business Administration,3.55,Full-Time,2023-06-25,Filled
513,456,DevOps Engineer,Information Technology,3.73,Internship + PPO,2023-08-25,Open
514,184,Software Engineer,Mechanical Engineering,3.44,Full-Time,2024-11-30,Closed
515,113,Frontend Developer,Computer Science,6.24,Full-Time,2024-08-17,Open
516,922,Software Engineer,Business Administration,7.13,Internship + PPO,2025-04-27,Filled
517,3,Systems Engineer,Computer Science,5.14,Internship + PPO,2024-01-17,Closed
518,318,Data Scientist,Mechanical Engineering,4.22,Full-Time,2025-04-25,Filled
519,88,ML Engineer,Business Administration,6.49,Internship,2025-04-29,Filled
520,724,Associate Consultant,Commerce,7.14,Full-Time,2025-11-01,Filled
521,13,ML Engineer,Electronics & Communication,3.35,Internship + PPO,2023-08-17,Closed
522,600,Associate Consultant,Mechanical Engineering,2.7,Full-Time,2024-01-03,Open
523,109,Data Analyst,Data Science,18.89,Full-Time,2023-10-19,Filled
524,530,Product Analyst,Civil Engineering,5.92,Full-Time,2025-09-27,Filled
525,823,Software Engineer,Electronics & Communication,4.66,Full-Time,2025-10-04,Open
526,488,Business Analyst,Civil Engineering,6.15,Internship,2023-11-01,Filled
527,816,QA Engineer,Data Science,6.25,Full-Time,2025-10-28,Filled
528,815,Business Analyst,Business Administration,5.72,Internship,2024-11-10,Filled
529,217,Business Analyst,Electrical Engineering,7.76,Full-Time,2024-01-22,Open
530,986,Data Scientist,Electronics & Communication,4.26,Full-Time,2024-06-24,Open
531,772,QA Engineer,Civil Engineering,5.65,Full-Time,2023-09-14,Open
532,663,Graduate Trainee Engineer,Business Administration,2.5,Internship + PPO,2026-04-08,Closed
533,627,Product Analyst,Electrical Engineering,8.25,Full-Time,2024-11-21,Open
534,830,Graduate Trainee Engineer,Electronics & Communication,9.75,Full-Time,2023-11-01,Closed
535,347,Software Engineer,Commerce,5.92,Full-Time,2025-08-05,Filled
536,688,Software Engineer,Mechanical Engineering,7.69,Full-Time,2024-03-31,Closed
537,761,Data Analyst,Civil Engineering,6.59,Internship,2024-09-01,Open
538,286,Full Stack Developer,Data Science,5.02,Internship,2025-11-03,Filled
539,377,QA Engineer,Information Technology,4.31,Full-Time,2025-05-25,Closed
540,846,Data Scientist,Electrical Engineering,2.5,Full-Time,2025-10-07,Closed
541,974,Graduate Trainee Engineer,Business Administration,6.18,Full-Time,2026-03-02,Open
542,619,Backend Developer,Computer Science,15.08,Full-Time,2023-12-15,Filled
543,972,Product Analyst,Commerce,5.54,Full-Time,2025-01-05,Filled
544,607,Graduate Trainee Engineer,Computer Science,5.04,Full-Time,2025-05-08,Open
545,477,Backend Developer,Business Administration,4.05,Full-Time,2025-02-10,Closed
546,260,Frontend Developer,Information Technology,7.4,Internship,2025-08-20,Closed
547,944,Frontend Developer,Electrical Engineering,9.91,Full-Time,2025-08-23,Open
548,537,DevOps Engineer,Data Science,6.15,Full-Time,2023-08-20,Closed
549,944,Cloud Engineer,Commerce,3.36,Internship,2024-03-22,Filled
550,505,Backend Developer,Electronics & Communication,6.46,Internship + PPO,2025-03-23,Closed
551,255,Graduate Trainee Engineer,Mechanical Engineering,8.78,Full-Time,2024-02-16,Filled
552,587,QA Engineer,Electronics & Communication,4.03,Internship,2023-07-18,Filled
553,213,Cloud Engineer,Business Administration,8.2,Full-Time,2024-12-07,Filled
554,227,Data Scientist,Civil Engineering,5.16,Full-Time,2026-02-26,Filled
555,701,Cloud Engineer,Electronics & Communication,8.78,Internship + PPO,2023-12-10,Open
556,995,Data Analyst,Mechanical Engineering,3.87,Internship,2025-09-24,Closed
557,622,Graduate Trainee Engineer,Electrical Engineering,4.19,Full-Time,2025-06-15,Closed
558,603,Frontend Developer,Electrical Engineering,9.79,Internship,2026-02-28,Closed
559,622,Data Analyst,Business Administration,8.5,Full-Time,2025-08-21,Closed
560,587,Systems Engineer,Electrical Engineering,7.01,Full-Time,2023-06-28,Filled
561,361,Backend Developer,Commerce,6.95,Internship + PPO,2026-03-29,Open
562,119,Frontend Developer,Computer Science,5.44,Full-Time,2024-10-15,Open
563,711,Backend Developer,Electrical Engineering,4.95,Internship,2026-04-27,Filled
564,787,ML Engineer,Civil Engineering,11.59,Full-Time,2024-12-07,Open
565,157,ML Engineer,Artificial Intelligence & ML,7.19,Full-Time,2024-03-15,Open
566,190,DevOps Engineer,Electrical Engineering,4.26,Internship + PPO,2026-04-20,Closed
567,52,Data Analyst,Commerce,3.83,Internship + PPO,2026-04-10,Open
568,566,Software Engineer,Data Science,9.98,Internship + PPO,2024-05-18,Closed
569,866,Full Stack Developer,Data Science,6.09,Internship,2025-07-24,Closed
